"Col_logFC","adj.P.Val.x","id","pop.x","s.x","Van_logFC","adj.P.Val.y","pop.y","s.y","concord","up_in","sig","FBgn","FBgn_mel","Sec","SYMBOL"
-1.15512552397655,0.00194363978959617,"maker-scaffold211-size266153-snap-gene-2.32-mRNA-1","Col",-1,-1.24515586730701,4.10675245703078e-05,"Van",-1,"same","Eb","sig","FBgn0210980","FBgn0037378",NA,"GJ23885"
-0.45812944365803,0.00201481669428326,"maker-scaffold234-size59228-augustus-gene-0.23-mRNA-1","Col",-1,-0.648459211692205,7.23151160092225e-05,"Van",-1,"same","Eb","sig","FBgn0207404","FBgn0033199",NA,"GJ20264"
-0.467888227903591,0.0021312473935059,"maker-scaffold294-size82556-augustus-gene-0.38-mRNA-1","Col",-1,-0.440903142633447,9.27159727696772e-05,"Van",-1,"same","Eb","sig","FBgn0199698","FBgn0004465","Sec","GJ12456"
-0.504585365378986,0.00237913678988178,"maker-scaffold2723-size25595-augustus-gene-0.2-mRNA-1","Col",-1,-0.165916033339555,0.167180114663949,"Van",-1,"same","Eb","not","FBgn0205867","FBgn0030151",NA,"GJ18714"
-0.528613883760903,0.00242494334133813,"maker-scaffold391-size49126-augustus-gene-0.20-mRNA-1","Col",-1,-0.496952802159052,0.00482782992561227,"Van",-1,"same","Eb","sig","FBgn0211351","FBgn0027493",NA,"GJ24271"
-0.685971151206289,0.00253431789179138,"maker-scaffold493-size60886-snap-gene-0.27-mRNA-1","Col",-1,-0.678514163417613,6.82679864114823e-05,"Van",-1,"same","Eb","sig","FBgn0207200","FBgn0033906",NA,"GJ20059"
-0.356832169369351,0.00308807663304267,"maker-scaffold116-size166566-augustus-gene-1.32-mRNA-1","Col",-1,-0.453020519955436,0.00125240544064348,"Van",-1,"same","Eb","sig","FBgn0208190","FBgn0284436",NA,"GJ21056"
-0.344507496482219,0.00315532484734433,"maker-scaffold2485-size22527-snap-gene-0.12-mRNA-1","Col",-1,-0.21765432367348,0.0570835900232947,"Van",-1,"same","Eb","not","FBgn0202831","FBgn0250788",NA,"GJ15641"
-0.45431328175804,0.00324568806731459,"maker-scaffold451-size69730-augustus-gene-0.21-mRNA-1","Col",-1,-0.305632970398281,0.00283122289561225,"Van",-1,"same","Eb","sig","FBgn0208666","FBgn0261439",NA,"GJ21546"
-0.521302294376097,0.00340035109047599,"maker-scaffold156-size116054-snap-gene-0.67-mRNA-1","Col",-1,-0.428163850686005,0.00269118665501515,"Van",-1,"same","Eb","sig","FBgn0211553","FBgn0086134",NA,"GJ24473"
-0.354419886136504,0.00345737906929289,"maker-scaffold366-size139030-snap-gene-1.32-mRNA-1","Col",-1,-0.476979746866912,0.000300417248841965,"Van",-1,"same","Eb","sig","FBgn0207038","FBgn0034345",NA,"GJ19896"
-0.37258470916337,0.0035429081739124,"maker-scaffold472-size153788-augustus-gene-1.20-mRNA-1","Col",-1,-0.273293423567871,0.00947188612344469,"Van",-1,"same","Eb","sig","FBgn0209690","FBgn0028684",NA,"GJ22583"
-0.39781356247666,0.00389139464657399,"maker-scaffold135-size175197-augustus-gene-1.38-mRNA-1","Col",-1,-0.0872135348206768,0.526730284812185,"Van",-1,"same","Eb","not","FBgn0197581","FBgn0086472",NA,"GJ10295"
-0.489948810345728,0.00394836628815249,"snap_masked-scaffold51-size162202-abinit-gene-1.18-mRNA-1","Col",-1,-0.369762218530772,0.00548128607474562,"Van",-1,"same","Eb","sig","FBgn0207863","FBgn0284252",NA,NA
-0.573331584497675,0.00415783991999798,"maker-scaffold523-size59043-augustus-gene-0.15-mRNA-1","Col",-1,-0.69955483687747,0.000172095621135403,"Van",-1,"same","Eb","sig","FBgn0208648","FBgn0033886",NA,"GJ21528"
-0.40928322399452,0.00438166438218439,"maker-scaffold618-size136712-augustus-gene-0.28-mRNA-1","Col",-1,-0.616791561959612,0.00127408959343007,"Van",-1,"same","Eb","sig","FBgn0198591","FBgn0028695",NA,"GJ11331"
-0.248275663938633,0.00450054618228701,"maker-scaffold79-size113372-augustus-gene-0.49-mRNA-1","Col",-1,-0.486682501170948,2.73386384298247e-05,"Van",-1,"same","Eb","sig","FBgn0013086","FBgn0001233",NA,"GJ13180"
-0.567878663066602,0.00468000940674996,"augustus_masked-scaffold1048-size39987-abinit-gene-0.2-mRNA-1","Col",-1,-0.952956540683213,6.45804212095559e-07,"Van",-1,"same","Eb","sig","FBgn0209178","FBgn0034390",NA,"GJ22064"
-0.743264973066298,0.00507803474868506,"augustus_masked-scaffold523-size59043-abinit-gene-0.5-mRNA-1","Col",-1,-0.595644244723934,0.00182374910155131,"Van",-1,"same","Eb","sig","FBgn0208651","FBgn0039802",NA,"GJ21531"
-0.378975321895837,0.00634217592001875,"maker-scaffold1468-size15967-snap-gene-0.10-mRNA-1","Col",-1,-0.385391164884838,0.00338465234618859,"Van",-1,"same","Eb","sig","FBgn0201615","FBgn0016693",NA,"GJ14402"
-0.417004605269907,0.00650755856677595,"augustus_masked-scaffold2930-size6970-abinit-gene-0.0-mRNA-1","Col",-1,-0.517719663637203,0.00251396237237547,"Van",-1,"same","Eb","sig","FBgn0207050","FBgn0010621",NA,"GJ19908"
-0.727383597821427,0.00655442011016759,"augustus_masked-scaffold1355-size29320-abinit-gene-0.0-mRNA-1","Col",-1,-0.626525115441391,0.00506453315580245,"Van",-1,"same","Eb","sig","FBgn0206302","FBgn0001186",NA,"GJ19157"
-0.23120212719982,0.00723471088022634,"maker-scaffold436-size70063-snap-gene-0.49-mRNA-1","Col",-1,-0.500264723920557,1.550751393864e-05,"Van",-1,"same","Eb","sig","FBgn0208141","FBgn0028737",NA,"GJ21006"
-0.36605263634114,0.0092720769938929,"maker-scaffold321-size35167-snap-gene-0.24-mRNA-1","Col",-1,-0.17528817353497,0.113556450091174,"Van",-1,"same","Eb","not","FBgn0204034","FBgn0014455",NA,"GJ16855"
-0.655085265190642,0.00992451923113149,"maker-scaffold1686-size68485-snap-gene-0.15-mRNA-1","Col",-1,-1.14111691717296,2.12132068579372e-06,"Van",-1,"same","Eb","sig","FBgn0203078","FBgn0031320",NA,"GJ15891"
-0.483734991639553,0.0107570861228247,"snap_masked-scaffold203-size96283-abinit-gene-0.35-mRNA-1","Col",-1,-0.646324858507055,0.0029874516267321,"Van",-1,"same","Eb","sig","FBgn0206717","FBgn0000318",NA,NA
-0.602602751165285,0.0108879750784847,"maker-scaffold3422-size16694-augustus-gene-0.7-mRNA-1","Col",-1,-0.0443487495185879,0.765464646377969,"Van",-1,"same","Eb","not","FBgn0203209","FBgn0285910",NA,"GJ16024"
-0.368784922584299,0.0114339633856338,"maker-scaffold934-size37703-augustus-gene-0.13-mRNA-1","Col",-1,-0.572812816755576,0.00333773506338848,"Van",-1,"same","Eb","sig","FBgn0211413","FBgn0034800",NA,"GJ24333"
-0.475570645020287,0.011846739664654,"maker-scaffold792-size56082-augustus-gene-0.24-mRNA-1","Col",-1,-0.16309876350056,0.0359016034945022,"Van",-1,"same","Eb","sig","FBgn0197608","FBgn0038271",NA,"GJ10322"
-0.215578826798092,0.0120459860789317,"maker-scaffold1074-size52389-snap-gene-0.49-mRNA-1","Col",-1,-0.13249656694178,0.149853809301917,"Van",-1,"same","Eb","not","FBgn0201537","FBgn0039737",NA,"GJ14323"
-0.549905053862505,0.0140415078198683,"maker-scaffold2588-size23403-augustus-gene-0.7-mRNA-1","Col",-1,-0.221124822527523,0.169884178732513,"Van",-1,"same","Eb","not",NA,NA,NA,NA
-0.550585142413649,0.0145829643932012,"maker-scaffold1321-size54054-augustus-gene-0.28-mRNA-1","Col",-1,-0.924947011159331,7.07798657246298e-06,"Van",-1,"same","Eb","sig","FBgn0200174","FBgn0003076",NA,"GJ12940"
-0.668533294429379,0.0148895729444934,"maker-scaffold1019-size110373-snap-gene-0.28-mRNA-1","Col",-1,-0.899966761323188,3.65551056577963e-06,"Van",-1,"same","Eb","sig","FBgn0210741","FBgn0039213",NA,"GJ23644"
-0.398782801098515,0.0150905369420765,"augustus_masked-scaffold2428-size19634-abinit-gene-0.0-mRNA-1","Col",-1,-0.487757154724521,0.00179728742167639,"Van",-1,"same","Eb","sig","FBgn0025405","FBgn0004066",NA,"GJ18504"
-0.669619519996498,0.015558171625567,"maker-scaffold600-size123458-augustus-gene-0.30-mRNA-1","Col",-1,-0.368605237851831,0.00861011351249,"Van",-1,"same","Eb","sig","FBgn0210597","FBgn0015790",NA,"GJ23499"
-0.375562378599572,0.0165093904098621,"maker-scaffold947-size99615-augustus-gene-0.31-mRNA-1","Col",-1,-0.0656170389901529,0.304269842362729,"Van",-1,"same","Eb","not","FBgn0209164","FBgn0011211",NA,"GJ22050"
-0.261560026145993,0.021636566609986,"snap_masked-scaffold472-size153788-abinit-gene-0.19-mRNA-1","Col",-1,-0.415495110199465,0.00390256048212652,"Van",-1,"same","Eb","sig","FBgn0203014","FBgn0028685",NA,NA
-0.799587865968755,0.0226570281863099,"maker-scaffold546-size128109-augustus-gene-0.53-mRNA-1","Col",-1,-0.553929474491959,0.000505793866008567,"Van",-1,"same","Eb","sig","FBgn0205361","FBgn0027094",NA,"GJ18196"
-0.698205225983481,0.0226834616957174,"augustus_masked-scaffold54-size515352-abinit-gene-2.6-mRNA-1","Col",-1,-1.69582397806691,0.000434384889059802,"Van",-1,"same","Eb","sig","FBgn0209931","FBgn0025456","Sfp","GJ22827"
-0.475597988867081,0.0246927722883863,"snap_masked-scaffold625-size40917-abinit-gene-0.13-mRNA-1","Col",-1,-0.634474617183851,0.000241947438972947,"Van",-1,"same","Eb","sig","FBgn0200581","FBgn0036007",NA,NA
-0.335677952578069,0.0254624801257189,"maker-scaffold2555-size18341-snap-gene-0.10-mRNA-1","Col",-1,-0.126706333184782,0.248612740798648,"Van",-1,"same","Eb","not","FBgn0202934","FBgn0010380",NA,"GJ15746"
-0.151341645031385,0.0261548674789647,"maker-scaffold606-size110555-augustus-gene-0.15-mRNA-1","Col",-1,-0.282667824545134,0.000968578623892714,"Van",-1,"same","Eb","sig","FBgn0201384","FBgn0000559",NA,"GJ14167"
-0.31108096803688,0.0268798262614887,"maker-scaffold8716-size1338-snap-gene-0.3-mRNA-1","Col",-1,-0.425934885120612,0.0241400267464323,"Van",-1,"same","Eb","sig","FBgn0202765","FBgn0028686",NA,"GJ15572"
-0.28283603084954,0.0285971161014222,"snap_masked-scaffold135-size175197-abinit-gene-1.24-mRNA-1","Col",-1,-0.289895930215587,0.0228231956756534,"Van",-1,"same","Eb","sig","FBgn0198148","FBgn0026380",NA,NA
-0.328110301937542,0.0309912478011125,"maker-scaffold1326-size36164-augustus-gene-0.19-mRNA-1","Col",-1,-0.226068963712567,0.220913514602862,"Van",-1,"same","Eb","not","FBgn0206526","FBgn0020369",NA,"GJ19383"
-0.422572470891666,0.0311844106233742,"maker-scaffold211-size266153-augustus-gene-2.21-mRNA-1","Col",-1,-0.714256894235247,2.1118181047821e-05,"Van",-1,"same","Eb","sig","FBgn0210435","FBgn0015019",NA,"GJ23334"
-0.165969324835043,0.0312299601488391,"maker-scaffold437-size119360-snap-gene-0.48-mRNA-1","Col",-1,-0.186039132264053,0.0528762511052023,"Van",-1,"same","Eb","not","FBgn0209231","FBgn0016687",NA,"GJ22117"
-0.436979033590589,0.0314846727517519,"augustus_masked-scaffold325-size45967-abinit-gene-0.3-mRNA-1","Col",-1,-0.0843613211107543,0.479017403862687,"Van",-1,"same","Eb","not","FBgn0200390","FBgn0035600",NA,"GJ13163"
-0.332467378336847,0.0318863290604857,"augustus_masked-scaffold329-size86726-abinit-gene-0.5-mRNA-1","Col",-1,-0.289836654393637,0.0594697855549451,"Van",-1,"same","Eb","not","FBgn0207096","FBgn0034791",NA,"GJ19954"
-0.454497778127706,0.0373473566711264,"maker-scaffold90-size195182-augustus-gene-1.29-mRNA-1","Col",-1,-0.514032584257433,0.00378565973146095,"Van",-1,"same","Eb","sig","FBgn0199378","FBgn0019644",NA,"GJ12126"
-0.268061613316686,0.0392303057489777,"maker-scaffold579-size59575-snap-gene-0.33-mRNA-1","Col",-1,-0.408355419647279,0.00076625363515217,"Van",-1,"same","Eb","sig","FBgn0207620","FBgn0023175",NA,"GJ20480"
-0.337497583773168,0.0424033828307393,"maker-scaffold901-size90930-augustus-gene-0.13-mRNA-1","Col",-1,-0.107663077480616,0.167386099383653,"Van",-1,"same","Eb","not","FBgn0013912","FBgn0010217",NA,"GJ13622"
-0.257537733284089,0.0426011942153598,"maker-scaffold690-size66478-snap-gene-0.14-mRNA-1","Col",-1,-0.111049299329377,0.253299129514924,"Van",-1,"same","Eb","not","FBgn0208940","FBgn0032242",NA,"GJ21822"
-0.236199302078917,0.0456485202065674,"maker-scaffold546-size128109-augustus-gene-0.42-mRNA-1","Col",-1,-0.358383017948094,0.00909187990400997,"Van",-1,"same","Eb","sig","FBgn0203337","FBgn0260439",NA,"GJ16152"
-0.352271710646358,0.0490745195612986,"snap_masked-scaffold393-size148640-abinit-gene-1.11-mRNA-1","Col",-1,-0.741528473276911,4.05440149069373e-05,"Van",-1,"same","Eb","sig","FBgn0206277","FBgn0030529",NA,NA
-0.385324408889658,0.0507809843387393,"augustus_masked-scaffold446-size112167-abinit-gene-1.1-mRNA-1","Col",-1,-0.421560338223665,0.00202612241654667,"Van",-1,"same","Eb","not","FBgn0210928","FBgn0038400","Sec","GJ23832"
-0.259569467957928,0.0511829886401173,"maker-scaffold2129-size29232-snap-gene-0.11-mRNA-1","Col",-1,-0.257139503300083,0.0496752768772581,"Van",-1,"same","Eb","not","FBgn0211038","FBgn0087013",NA,"GJ23951"
-0.223699189586986,0.0550692690595346,"maker-scaffold1238-size16567-snap-gene-0.10-mRNA-1","Col",-1,-0.445091991911374,1.17939279298131e-05,"Van",-1,"same","Eb","not","FBgn0208342","FBgn0286784",NA,"GJ21209"
-0.356352501896827,0.0550692690595346,"maker-scaffold1138-size37222-augustus-gene-0.14-mRNA-1","Col",-1,-0.056278658463075,0.657243164153458,"Van",-1,"same","Eb","not","FBgn0206920","FBgn0013954",NA,"GJ19778"
-0.323723763830296,0.0630898881125314,"maker-scaffold45-size278787-augustus-gene-0.42-mRNA-1","Col",-1,-0.29253253965144,0.0144026228348821,"Van",-1,"same","Eb","not","FBgn0208890","FBgn0028689",NA,"GJ21772"
-0.209073621529324,0.0672689526850589,"maker-scaffold3-size168552-augustus-gene-1.40-mRNA-1","Col",-1,-0.533696594746097,0.0382676140936219,"Van",-1,"same","Eb","not","FBgn0197678","FBgn0003279",NA,"GJ10395"
-0.126797607378606,0.0734432301435789,"maker-scaffold1294-size58738-augustus-gene-0.21-mRNA-1","Col",-1,-0.153486253231765,0.0193603812900964,"Van",-1,"same","Eb","not","FBgn0211203","FBgn0000150",NA,"GJ24119"
-0.218459433111411,0.0903961534834816,"maker-scaffold2592-size10383-augustus-gene-0.5-mRNA-1","Col",-1,-0.185410282335956,0.0956271395089665,"Van",-1,"same","Eb","not","FBgn0206541","FBgn0028342",NA,"GJ19398"
-0.243427762282346,0.0946193463494923,"maker-scaffold665-size55465-snap-gene-0.14-mRNA-1","Col",-1,-0.243271964084664,0.0667227074026684,"Van",-1,"same","Eb","not","FBgn0206457","FBgn0030520",NA,"GJ19313"
-0.368226295650017,0.11866094804044,"maker-scaffold977-size73884-snap-gene-0.20-mRNA-1","Col",-1,-1.83106332320958,2.34575979926843e-07,"Van",-1,"same","Eb","not","FBgn0209429","FBgn0010470","Sfp","GJ22316"
-0.366636955592698,0.122103244609219,"maker-scaffold1337-size29805-snap-gene-0.25-mRNA-1","Col",-1,-0.120853995640083,0.134967915838033,"Van",-1,"same","Eb","not","FBgn0210309","FBgn0016691",NA,"GJ23207"
-0.357464403032322,0.138743839132055,"augustus_masked-scaffold395-size88303-abinit-gene-0.9-mRNA-1","Col",-1,-0.949355705559064,8.23082296522543e-06,"Van",-1,"same","Eb","not","FBgn0207227","FBgn0010590",NA,"GJ20086"
-0.394991476294944,0.146631739087589,"augustus_masked-scaffold51-size162202-abinit-gene-1.7-mRNA-1","Col",-1,-0.250065504887476,0.203895174429272,"Van",-1,"same","Eb","not","FBgn0207854","FBgn0010226",NA,"GJ20716"
-0.179743827396088,0.14706372362602,"maker-scaffold300-size151442-snap-gene-1.29-mRNA-1","Col",-1,-0.308639276068005,0.000914809889006341,"Van",-1,"same","Eb","not","FBgn0197709","FBgn0263594",NA,"GJ10429"
-0.19399906623887,0.164477344710667,"augustus_masked-scaffold78-size155304-abinit-gene-0.21-mRNA-1","Col",-1,-0.472917572080679,0.140638782158725,"Van",-1,"same","Eb","not","FBgn0205111","FBgn0005593",NA,"GJ17944"
-0.146470903396589,0.168776322615071,"augustus_masked-scaffold129-size187042-abinit-gene-1.9-mRNA-1","Col",-1,-0.0812510428222453,0.512193004881347,"Van",-1,"same","Eb","not","FBgn0044889","FBgn0017579",NA,"GJ13054"
-0.130008875540943,0.207849612404502,"maker-scaffold163-size167610-snap-gene-1.38-mRNA-1","Col",-1,-0.172819896529103,0.117424124533671,"Van",-1,"same","Eb","not","FBgn0209036","FBgn0029134",NA,"GJ21921"
-0.197343133434077,0.216865574039357,"maker-scaffold265-size127800-augustus-gene-0.29-mRNA-1","Col",-1,-0.113815642613345,0.358840135961227,"Van",-1,"same","Eb","not","FBgn0208001","FBgn0027079",NA,"GJ20865"
-0.211994513030918,0.220862428613267,"snap_masked-scaffold1197-size35774-abinit-gene-0.9-mRNA-1","Col",-1,-0.340184920502662,0.0187231616846135,"Van",-1,"same","Eb","not","FBgn0198102","FBgn0028670",NA,"GJ10832"
-0.208512450490339,0.223814567006953,"augustus_masked-scaffold2975-size15789-abinit-gene-0.1-mRNA-1","Col",-1,-0.253319382092937,0.0324211877496835,"Van",-1,"same","Eb","not","FBgn0206279","FBgn0003514",NA,"GJ19134"
-0.0770494432816768,0.265116855468695,"augustus_masked-scaffold2588-size23403-abinit-gene-0.0-mRNA-1","Col",-1,-0.0686158057649759,0.492741338906144,"Van",-1,"same","Eb","not","FBgn0207972","FBgn0023143",NA,"GJ20835"
-0.133012155822037,0.267377163151621,"maker-scaffold1328-size34060-augustus-gene-0.15-mRNA-1","Col",-1,-0.486784835309391,0.00104751560991166,"Van",-1,"same","Eb","not","FBgn0201599","FBgn0003676",NA,"GJ14386"
-0.13440089645159,0.280132829906174,"maker-scaffold1325-size50434-snap-gene-0.24-mRNA-1","Col",-1,-0.0983329557557919,0.417229957265195,"Van",-1,"same","Eb","not","FBgn0211196","FBgn0015778","Sec","GJ24112"
-0.430378693993235,0.289485768775217,"maker-scaffold625-size40917-augustus-gene-0.28-mRNA-1","Col",-1,-0.425594057566562,0.0358470004976821,"Van",-1,"same","Eb","not","FBgn0200585","FBgn0035753",NA,"GJ13360"
-0.326778076316938,0.295832704737679,"augustus_masked-scaffold17-size143674-abinit-gene-0.2-mRNA-1","Col",-1,-0.694372817149947,1.882976496824e-05,"Van",-1,"same","Eb","not","FBgn0203903","FBgn0284248",NA,"GJ16722"
-0.0705054901000963,0.308250554834755,"maker-scaffold410-size62566-augustus-gene-0.17-mRNA-1","Col",-1,-0.23143783447129,0.0122524985377213,"Van",-1,"same","Eb","not","FBgn0205368","FBgn0004868",NA,"GJ18203"
-0.238775223088517,0.342230258168749,"augustus_masked-scaffold4320-size3950-abinit-gene-0.0-mRNA-1","Col",-1,-0.0909781942013197,0.522582781605845,"Van",-1,"same","Eb","not","FBgn0198450","FBgn0264492",NA,"GJ11189"
-0.0834827249522334,0.376679582177256,"snap_masked-scaffold2247-size21322-abinit-gene-0.2-mRNA-1","Col",-1,-0.0615926461147218,0.514040485833953,"Van",-1,"same","Eb","not","FBgn0202629","FBgn0001942",NA,NA
-0.124415371117427,0.380933971862976,"augustus_masked-scaffold214-size107269-abinit-gene-0.7-mRNA-1","Col",-1,-0.0568711769166352,0.740468763639,"Van",-1,"same","Eb","not","FBgn0198863","FBgn0023174",NA,"GJ11606"
-0.122045366230473,0.436752137234646,"maker-scaffold34-size182646-augustus-gene-0.41-mRNA-1","Col",-1,-0.486193104709914,0.00117965785141898,"Van",-1,"same","Eb","not","FBgn0197337","FBgn0250746",NA,"GJ10047"
-0.134552389349555,0.436752137234646,"maker-scaffold618-size136712-augustus-gene-0.26-mRNA-1","Col",-1,-0.429388244991585,0.02002201171188,"Van",-1,"same","Eb","not","FBgn0198594","FBgn0036921",NA,"GJ11334"
-0.08254914703131,0.453061605168771,"maker-scaffold2085-size18323-snap-gene-0.14-mRNA-1","Col",-1,-0.257781383506245,0.00722027228331546,"Van",-1,"same","Eb","not","FBgn0201654","FBgn0285937",NA,"GJ14443"
-0.115168629916234,0.547902641040063,"maker-scaffold175-size93988-augustus-gene-0.21-mRNA-1","Col",-1,-0.362840368297131,0.0193178983848823,"Van",-1,"same","Eb","not","FBgn0210157","FBgn0031459",NA,"GJ23055"
-0.0926925538211352,0.592951840487124,"augustus_masked-scaffold39-size136389-abinit-gene-0.8-mRNA-1","Col",-1,-0.342626991058768,0.016106711604284,"Van",-1,"same","Eb","not","FBgn0209104","FBgn0261394",NA,"GJ21990"
-0.0530256941887606,0.596520635539014,"maker-scaffold4106-size13331-augustus-gene-0.8-mRNA-1","Col",-1,-0.178538675038937,0.147606394157043,"Van",-1,"same","Eb","not","FBgn0203116","FBgn0030882",NA,"GJ15929"
-0.0890978782588272,0.67273055172578,"maker-scaffold3219-size11100-augustus-gene-0.7-mRNA-1","Col",-1,-0.417434062112755,0.0870342276328038,"Van",-1,"same","Eb","not","FBgn0203894","FBgn0029785",NA,"GJ16713"
-0.0671270942632951,0.70226104878782,"maker-scaffold171-size153362-snap-gene-1.40-mRNA-1","Col",-1,-0.575504994043976,0.000249641153623329,"Van",-1,"same","Eb","not","FBgn0205261","FBgn0032790",NA,"GJ18096"
-0.0314716433988327,0.737582582473764,"maker-scaffold105-size69781-snap-gene-0.41-mRNA-1","Col",-1,-0.206632189728593,0.0744187825424977,"Van",-1,"same","Eb","not","FBgn0211057","FBgn0038570",NA,"GJ23970"
-0.0193308462537729,0.829965788169758,"augustus_masked-scaffold147-size255492-abinit-gene-1.1-mRNA-1","Col",-1,-0.0595254462997854,0.64707569338234,"Van",-1,"same","Eb","not","FBgn0207112","FBgn0034138",NA,"GJ19970"
-0.0174338666699736,0.856452513067415,"maker-scaffold827-size23652-augustus-gene-0.3-mRNA-1","Col",-1,-0.147435558521,0.219995875887188,"Van",-1,"same","Eb","not",NA,NA,NA,NA
-0.0191412083117104,0.859804491379381,"maker-scaffold1664-size18080-snap-gene-0.4-mRNA-1","Col",-1,-0.303236441529305,0.0277393075159492,"Van",-1,"same","Eb","not","FBgn0210053","FBgn0038826",NA,"GJ22950"
-0.0299844169587571,0.87493511824531,"augustus_masked-scaffold2070-size14558-abinit-gene-0.0-mRNA-1","Col",-1,-1.55989410703516,5.26012967449564e-06,"Van",-1,"same","Eb","not","FBgn0208293","FBgn0022382",NA,"GJ21160"
-0.0240173568047597,0.87493511824531,"augustus_masked-scaffold1249-size52510-abinit-gene-0.7-mRNA-1","Col",-1,-0.527709693383723,0.00172547639222621,"Van",-1,"same","Eb","not","FBgn0204473","FBgn0032596",NA,"GJ17300"
-0.00604099592650442,0.93343017817062,"maker-scaffold413-size104752-augustus-gene-0.44-mRNA-1","Col",-1,-0.0441575772713581,0.446160185998489,"Van",-1,"same","Eb","not","FBgn0201442","FBgn0029176",NA,"GJ14227"
-8.42407912315934e-07,0.999993906725377,"snap_masked-scaffold969-size53655-abinit-gene-0.7-mRNA-1","Col",-1,-0.109545344242024,0.481522549108486,"Van",-1,"same","Eb","not","FBgn0201115","FBgn0035830",NA,NA
